index,job title,salary estimate,job description,rating,company name,location,headquarters,size,founded,type of ownership,industry,sector,revenue,competitors
309.0,Data Scientist,$145K-$225K(Employer est.),fa5e5a8ce458f6e363efcac4019b2bd0ff3be58327e4b25ac40586987cee9fb6,3.4,369ec2e6b7334a0085ae1a3bf0f74f26237aa87222a34d36debf7250f7a6c215,"Reston, VA","Beltsville, MD",5.0,2003.0,2.0,Aerospace & Defense,Aerospace & Defense,10.0,-1
310.0,Data Scientist,$145K-$225K(Employer est.),a16e3279b4d17e489cda2de98c6668bd19e77770fee3470fd16e1b5a7af93f75,4.4,142b3a498a45df22a86ddb5e8689f43e44785648b2223422147a281569c78c27,"New York, NY","Houston, TX",7.0,2015.0,2.0,IT Services,Information Technology,13.0,-1
311.0,"Health Plan Data Analyst, Sr",$145K-$225K(Employer est.),79d9b4045c058d4f62439aeb1b7a8cada4ba7e02f23933212274cf0cca104c55,3.8,89000e908f0baba32bf4c640b8616dff6df305322288c33b2424783cce01f2a7,"Fort Worth, TX","Fort Worth, TX",5.0,1918.0,7.0,Health Care Services & Hospitals,Health Care,4.0,"Children's Health, Texas Health Resources, Baylor Scott & White Health"
312.0,"Principal Scientist/Associate Director, Quality Control and Analytical Technologies",$145K-$225K(Employer est.),0c329771ecdddfceca0786a6f94f50c15b87bf5a1cf6c6cd1f1cc97134fd5850,3.8,995f1048ef7fa0445ef0483660d497fda3e7f5f332b9b80da38c849570ac5c63,"Smithfield, RI","Cambridge, MA",4.0,2013.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,4.0,-1
313.0,Data Scientist,$145K-$225K(Employer est.),ec0fe09df42f18744ef6ad73e7fcd325f5193572e62aa6c83fbf48d19d41d6be,3.5,40bb51c9c1d66d88aaf97b68d5f3144821844cb8909e709108fbb72d4041addd,"Atlanta, GA","Toronto, Canada",4.0,1992.0,3.0,Financial Transaction Processing,Finance,4.0,-1
314.0,Senior Data Scientist,$145K-$225K(Employer est.),f6f836e514335e8f48616d8e921b87226c1e502f2629722f3e1ce620bebae83e,3.8,b73f5ef867452fa8044e59c40e4453064d3aff42b2cef522d858788684ab083b,"San Francisco, CA","San Francisco, CA",4.0,2011.0,2.0,Insurance Carriers,Insurance,13.0,-1
315.0,Data Scientist,$145K-$225K(Employer est.),a85f9f94d104602bfa6ab5b5cfc8e23f80de940b034529e90247f5e57db842e1,3.9,61671932920f6390488b367c26bf3a9870abe1a969a5cf09799547033e1439b8,"Ann Arbor, MI","Paris, France",3.0,2005.0,3.0,Internet,Information Technology,5.0,"MediaMath, Conversant, AppNexus"
316.0,Data Scientist,$145K-$225K(Employer est.),18d457e89663475ba13663a9c89c4703ceb478c048a6a85362d47f1644768830,3.4,9dc6478f0fb2a99c60285aa29cc318e307d4d88c2b1b8011d45bf94cbb493df1,"Pittsburgh, PA","Pittsburgh, PA",7.0,-1.0,2.0,-1,-1,1.0,-1
317.0,Data Scientist,$145K-$225K(Employer est.),b095257cc31c9a14b3d6c6c06826274bfcb98e864cd2af00990d59ff73a550e4,3.8,27d40f33eac16925285670b3b5444dc4d05dc9f771e4ff686774cbb9fea4c6f3,"New York, NY","Naperville, IL",7.0,2000.0,2.0,Staffing & Outsourcing,Business Services,6.0,-1
318.0,Analytics - Business Assurance Data Analyst,$145K-$225K(Employer est.),fa39d99bf88c1934a2999914a291eb1b96327d425c76bd7851ce041692ed1542,4.6,d5e8f9c3aa2085aca2b6e1118a1305dfb0a43af3a1d8cc154c77645a65b9c989,"Cedar Rapids, IA","Cedar Rapids, IA",6.0,1992.0,2.0,Lending,Finance,4.0,-1
320.0,Data Scientist,$145K-$225K(Employer est.),445bd8d4eff29f0f0f8a45869802da89ee333f0be0c0689d1a7b8f68a5bbaf0a,4.6,0ad955b30d9381b9b4a9c62dd8bb0449b7479cc0edb2f6bb9dbb5b387e107151,"Concord, CA","Memphis, TN",7.0,-1.0,2.0,Consulting,Business Services,8.0,-1
321.0,"Development Scientist, Voltaren",$145K-$225K(Employer est.),cc9a76bf8f89aa09bb15a6611e40028fcc6bd9cb9dcbc852b031712ee098af36,3.9,93c215d69ea9d31e8debc3d333b5464d20158b05c136645776a45633cbc863fa,"Richmond, VA","Brentford, United Kingdom",2.0,1830.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.0,"Pfizer, AstraZeneca, Merck"
323.0,Data Scientist,$79K-$147K (Glassdoor est.),dccde4fe1884406882c415e17773512a9cb6f374ea7989d9834f9d769be83fd4,3.7,79aa693c6a80f5ee8f5e4c9c94e889cd02c572c402d199e3af2bc0b87965437c,"San Francisco, CA","Singapore, Singapore",3.0,2016.0,5.0,Federal Agencies,Government,13.0,-1
324.0,Data Scientist,$79K-$147K (Glassdoor est.),6e50b48aab85bff128877b90b823b6fe30ba591758ed27708369f548bdd89a4b,3.3,8cfc5519be8aee2e5826619835066d971d8250bd408784600818e96700877526,"Bellevue, WA","Bellevue, WA",6.0,2000.0,2.0,Investment Banking & Asset Management,Finance,13.0,-1
325.0,Data Engineer,$79K-$147K (Glassdoor est.),cbc6f83b64a4e49659537d1406da7fee24918c7283fe0114c17c8d7afc738c3c,4.4,2932d886b1dd64f848dc372e35dd30ceb50520f2b06b98ced7b74d25a54a0234,"San Francisco, CA","San Francisco, CA",7.0,2008.0,2.0,Computer Hardware & Software,Information Technology,9.0,-1
326.0,Data Scientist,$79K-$147K (Glassdoor est.),ef38e93e58520948c7b1c63d74bce90ebb9e76f19d71a2a5b0cddd92c7dcf7cb,3.7,fc638206dbe00f60d34d99bc75a6472891cc813eca03269acdad6be80697726e,"Oakland, CA","Somerset, NJ",3.0,1997.0,2.0,IT Services,Information Technology,6.0,-1
327.0,Data Scientist,$79K-$147K (Glassdoor est.),2179fc1f28312329e0cb1095993bba4799305bdc34be909c20f707d45d1a1cbc,3.3,b4a959a99c51d7c55b25cd49d1e6b60ed894eb8596685f039c0dfdf9aa4d8e0a,"San Francisco, CA","London, United Kingdom",4.0,1995.0,2.0,Staffing & Outsourcing,Business Services,6.0,-1
328.0,Data Scientist,$79K-$147K (Glassdoor est.),1c8eb295912c84565f1bee38a263dbb08aeaced64501bd46ffc0c5e8a572afdc,3.4,680adcc56065101cf2918df7986f208c3968728582ea8a4ddfcc74f286862b1e,"Boston, MA","Raleigh, NC",7.0,1984.0,2.0,Computer Hardware & Software,Information Technology,8.0,"Archibus, iOffice, Planon"
330.0,Machine Learning Engineer,$79K-$147K (Glassdoor est.),01b0481ae39f70f32f0c54a0ea39ba14cb3048df5dd28ce17abb9f8267682e84,3.7,8128c7b9b3df9381fb0fce418fa20294e4f18be89bae2ae6dcd267d94e15534f,"Fort Belvoir, VA","Lorton, VA",6.0,1954.0,3.0,Aerospace & Defense,Aerospace & Defense,4.0,"Harris, Fibertek"
331.0,Principal Data & Analytics Platform Engineer,$79K-$147K (Glassdoor est.),739e0e0d45ff7ef6bf512aadf0a8657e5ab7734a0da2b6a9a63ff3ec07db55ee,3.7,6c7d42694ea35f0e1bf87108b6f1a3325bb91d95760ee831e1fe0a4f66e69a97,"Durham, NC","Durham, NC",3.0,1933.0,2.0,Insurance Carriers,Insurance,7.0,-1
332.0,Machine Learning Engineer/Scientist,$79K-$147K (Glassdoor est.),033de075c9aa9d2a6d896579805e192f5dbda62a6dc9b015287700df381fa7ec,4.8,893d6093754cdbae798c61ed7df8be144fc9c5b5f3ea21a06df173836d84df4f,"New York, NY","New York, NY",6.0,2000.0,2.0,Investment Banking & Asset Management,Finance,13.0,-1
333.0,Data Scientist,$79K-$147K (Glassdoor est.),0b0fc18c8ef9c95517082fa072458482ec6472ce32b69be30b819a1f9b44e56c,5.0,3398f63e567e57889ff695b72545e402a5a8f74726ccbb45bc6ac097d2946af0,"McLean, VA","Annapolis Junction, MD",1.0,2003.0,2.0,Computer Hardware & Software,Information Technology,2.0,-1
334.0,"Senior Data Scientist – Image Analytics, Novartis AI Innovation Lab",$79K-$147K (Glassdoor est.),53a8314b2f9c320c5fa755d0b83ac0dad61b794b1357fd8cefbb5a83aee0c51b,3.9,76196d350bac42c856fc5e62efbb3a2eecd92f210c94cda3a1743166210f00f6,"Cambridge, MA","Basel, Switzerland",2.0,1996.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.0,-1
335.0,Data Scientist,$79K-$147K (Glassdoor est.),dd2d4b89bd457a024c20bda75a5266cc72e1391371c7143b7a1b5eb94b54cadb,3.4,9ef03ea85899d2382f6758ab43d4f2a79ce92ff49d6e23e26e2307b0b046f19d,"Chicago, IL","Chicago, IL",6.0,-1.0,2.0,-1,-1,13.0,-1
336.0,Data Scientist,$79K-$147K (Glassdoor est.),adfe1351a64343f47800e997bac43883ca72f5ee2793aa14fbc7b48d5967eb47,3.3,248f2872141b2b1569f253c613f3a6c9340c283e920157fafab8e8c6e8fe6577,"Kent, OH","Kent, OH",2.0,1880.0,10.0,Timber Operations,Agriculture & Forestry,0.0,"ACRT Services, Bartlett Tree Experts"
337.0,Data Scientist,$79K-$147K (Glassdoor est.),81efd7a98de05423eb0e15febbbb6234d53f621b6aafd8e91927999163f91d53,4.6,160843bf5c71283609c2009e023338639ebcd8bb9727d22f5a2c61143dd62a6f,"Reston, VA","Chantilly, VA",6.0,1999.0,2.0,Aerospace & Defense,Aerospace & Defense,4.0,"TASC, Vencore, Booz Allen Hamilton"
339.0,Machine Learning Engineer,$79K-$147K (Glassdoor est.),86c88b8f39d0ed0981465ec7c6395cd763e019ef9f665c4ccdf7776883b3bae0,2.6,74ec864f2bfea96f52d8065cf365d67f2984cb59059902eb3abe10063fa2df77,"Pittsburgh, PA","Pittsburgh, PA",6.0,1984.0,1.0,Colleges & Universities,Education,13.0,-1
341.0,Data Scientist,$79K-$147K (Glassdoor est.),2f916c178378f10cb59d359285aac251b0a2765d5912c0f59402f7aaee70c3ff,4.8,1f64d2e04191e117e192a5bd8b717c763214c6244cb92a22de3471b6d9bdab29,"New York, NY","North Brunswick, NJ",1.0,2011.0,2.0,IT Services,Information Technology,13.0,-1
342.0,"VP, Data Science",$79K-$147K (Glassdoor est.),0e89c7df0e2bca1219350a8ced7875ca1f729baa6c25510b7e08d7e64430305f,3.9,b1db349ce24b8e655cb96b7a063e70477cc61522ceba1bd729b0b0dc4a18e4cf,"New York, NY","New York, NY",7.0,2012.0,2.0,Research & Development,Business Services,13.0,-1
343.0,Data Scientist,$122K-$146K (Glassdoor est.),5b86ee91fd304fec5ed00c18eb53f72d07ff2c073e92fc035fb06b5a44c9c45e,4.0,54df043db30d06f0676bda6c5a93af7c05e2af4e0438a6a19118618819590997,"Santa Clara, CA","Santa Clara, CA",6.0,2012.0,2.0,Enterprise Software & Network Solutions,Information Technology,13.0,"Skyhigh Networks, Zscaler, NortonLifeLock"
344.0,Data Scientist,$122K-$146K (Glassdoor est.),1fde2347d7cac04433bfefee5e6839a88472b52ffdb1eae4f3c04a4cf1b1cc9d,4.2,237d6d1f791df7d62c1a6490bdaee302cee920b2729b587eb069b3d8d76938d5,"Palo Alto, CA","Palo Alto, CA",7.0,2013.0,2.0,Enterprise Software & Network Solutions,Information Technology,2.0,-1
345.0,Senior Business Intelligence Analyst,$122K-$146K (Glassdoor est.),41d667bf2f98e3050f3604d0646f445b93483697fc67a047785be83ad0d47c21,3.7,be8146b196e80eceb376834d45b170da8a695766c586060f6913f2583ad398eb,"Maple Plain, MN","Maple Plain, MN",3.0,1999.0,3.0,Miscellaneous Manufacturing,Manufacturing,4.0,-1
346.0,Data Scientist,$122K-$146K (Glassdoor est.),55e974989a38409c865e0347b880ac314c653db73483ce317ace0a07c662a14a,3.0,e5dc984a40a86ab0973cd857e04ed2a6bdf6a23c65700dea0875d0c9543a2d54,"Cincinnati, OH","Lincoln, NE",3.0,1887.0,2.0,Insurance Agencies & Brokerages,Insurance,5.0,-1
347.0,Data Engineer - Kafka,$122K-$146K (Glassdoor est.),cea51eb3bb058e2b5c023204069b4ded3bf1678403df8178ba375347f05936a0,3.5,d75ec10a4930f77e68485dbf4003f68631630f7bc15b70f914a82a36e3353775,"San Jose, CA","San Jose, CA",2.0,1970.0,3.0,Computer Hardware & Software,Information Technology,3.0,"Seagate Technology, Toshiba"
348.0,Data Scientist,$122K-$146K (Glassdoor est.),042fe058000198e7298d004ae57c354eed0ffacf3a4be7bea7a2ba43d9c7141a,2.9,4ad680c030cd50d50899feec722e15b5a2c07c0be6ded2c2f873ae4423cf334b,"Santa Clara, CA","Benicia, CA",1.0,-1.0,2.0,-1,-1,1.0,-1
349.0,Data Scientist,$122K-$146K (Glassdoor est.),2dd181138c2ce1996990d01daaf89ab2f1a68c828abcb868e9c751e7454731a3,5.0,c794a36648f459be2f6c3c1fe5bc7e93c8faffd39a1ac21e6607f5f0e2f76085,"New York, NY","New York, NY",1.0,2014.0,2.0,Staffing & Outsourcing,Business Services,13.0,-1
352.0,Decision Scientist,$122K-$146K (Glassdoor est.),848bd5baf8723a8fd7499d05527f73845b7625036d1cf3811e828b99fcc8f3ec,4.5,3f26da7d3d48d2061d409921529862df389edc1c1e4afe2401e0a6d11794ba32,"Laurel, MD","Laurel, MD",5.0,1942.0,7.0,Aerospace & Defense,Aerospace & Defense,0.0,"MIT Lincoln Laboratory, Lockheed Martin, Northrop Grumman"
353.0,Data Scientist,$122K-$146K (Glassdoor est.),107ef95e6cae970588182aa80d6f53013ce2953254f3863919662207efb1158d,4.9,bccc1f074fef6d027047db1c7a5997e286c110de4f96f2f9097f79d32f945407,"Cambridge, MA","Cambridge, MA",1.0,2010.0,2.0,Enterprise Software & Network Solutions,Information Technology,13.0,-1
354.0,Data Science All Star Program - Data Engineer Track,$122K-$146K (Glassdoor est.),71a5cd25047efd005ce641874c7c70a48e5de3ed6b83f3ae5b8875e22a01a122,4.6,11ebd3849b5fa62f0c31618cc103e4868bc58c1b6c137a586fbaab8d2cb07b53,"Columbia, MD","Columbia, MD",7.0,2002.0,2.0,Consulting,Business Services,13.0,-1
355.0,Data Scientist - TS/SCI FSP or CI Required,$122K-$146K (Glassdoor est.),c8fdc15b700a87d64a5addf6d56a410d1d5be311341ec332a7fbc7f6124e8077,5.0,c2fbe84c71acf93080c5fd5817d3af69ec7fef3764d815fcc6e00e8568f1713f,"Annapolis Junction, MD","Woodbine, MD",1.0,2011.0,2.0,IT Services,Information Technology,1.0,-1
356.0,Data Analyst,$122K-$146K (Glassdoor est.),eaba41964ec05a6df6576513dbd7e2d2af10a98958e47ff7b8337ba3d11acbc2,3.9,bc89890e6ecc6418c0246307814130febafb5bdc45f72feb9e19ab28f5f0d80f,"Falls Church, VA","Vienna, VA",7.0,2012.0,3.0,Consulting,Business Services,1.0,-1
363.0,Senior Data Scientist,$122K-$146K (Glassdoor est.),a586bcba4169ceed048463b61fcff0402cf456c802618816433c531d950e1754,3.5,290ed85eb6e03dcab47f02a3b6c23f925899ab894895c31fef3ad21662b249ed,"Herndon, VA","Westminster, CO",5.0,-1.0,3.0,Aerospace & Defense,Aerospace & Defense,5.0,-1
364.0,Data Scientist,$112K-$116K (Glassdoor est.),25f7594a4d205316859077a68f84ab56827f5e37d5d935844ea4b87f94bfd684,4.3,a7007a0607445cc74a46ed190847ecd43a03aa3d6f500a7a74cf1bec837e465e,"Cambridge, MA","Cambridge, MA",4.0,1999.0,2.0,Enterprise Software & Network Solutions,Information Technology,13.0,-1
365.0,Data Scientist,$112K-$116K (Glassdoor est.),d95551ad78c2dfa44291679cd06cbd3ef5d6a86ed780c2c024f673acedabfc91,3.7,42ebeb67fa72feea86e452eed15c0af2d70c6626ffd621af166094c6aafc0806,"Cambridge, MA","OSAKA, Japan",2.0,1781.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.0,"Novartis, Baxter, Pfizer"
366.0,Data Scientist,$112K-$116K (Glassdoor est.),3c2d6d74528d5f50896a908f4d34c59afc2f81caf15ff667af54b8b4a39bd291,3.5,290ed85eb6e03dcab47f02a3b6c23f925899ab894895c31fef3ad21662b249ed,"Herndon, VA","Westminster, CO",5.0,-1.0,3.0,Aerospace & Defense,Aerospace & Defense,5.0,-1
367.0,ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR,$112K-$116K (Glassdoor est.),d7da204d4a414234f76d3bc444f8584a9d6acb778ba22c8b6f964171aee6aa8b,3.9,809ff41533db0c58b8d2a494fef0c02a152dc9e08ca17700a8b7721c3eb0b565,"Oklahoma City, OK","San Antonio, TX",3.0,1947.0,7.0,Research & Development,Business Services,10.0,"Los Alamos National Laboratory, Battelle, SRI International"
368.0,Data Scientist,$112K-$116K (Glassdoor est.),976903bd5557233fa980a9129b19d839cfcacf29bcdbee5c8bfeef36d55864b2,4.7,ac82d364a9db340c46c20f62f8e76e4f84f9ad7d3068400e2b34c37819ee7102,"Thousand Oaks, CA","Danville, CA",7.0,2008.0,2.0,Consulting,Business Services,13.0,-1
369.0,Data Science Software Engineer,$112K-$116K (Glassdoor est.),be08afb742156228b86fd6b2babedec759ab177999ce74b3e60b748189f6aa53,4.8,18a2b3dcadc2c9ae7607bb2326319d3d8a8d211740429f47bea8f3945a31f212,"Boston, MA","Boston, MA",4.0,2012.0,2.0,Computer Hardware & Software,Information Technology,13.0,-1
370.0,AI Ops Data Scientist,$112K-$116K (Glassdoor est.),b280a39d98db3eebe907acaeb0c6fe0c973c9535db3c41f4529d375a91ab6b7c,4.0,9742994ee37c26ac9e6ff40c81312af23875968817b887482a23a87960f41774,"Gaithersburg, MD","Cambridge, United Kingdom",2.0,1913.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.0,"Roche, GlaxoSmithKline, Novartis"
371.0,Data Scientist,$112K-$116K (Glassdoor est.),9fb9b34b3648591d2c9583343d9fde63abf22f1903949b89b9048fa1589df45f,4.4,8c1a9e31a948711a0c595bea07d9688ac3c347928d208d6b71afabca621dae6e,"Edison, NJ","Wilmington, MA",7.0,-1.0,2.0,-1,-1,13.0,-1
372.0,Data Scientist,$112K-$116K (Glassdoor est.),23ff9565ff15edcffbcee923cc1b8aecb423423ff2cda5d2370233886a7c3267,3.2,161117af7c65c05d787b07ad67f598458b6bb7dc2c6277d265ff49fa1341d55e,"Adelphi, MD","Chantilly, VA",2.0,2018.0,3.0,Aerospace & Defense,Aerospace & Defense,13.0,-1
373.0,Data Scientist,$112K-$116K (Glassdoor est.),f987faeb5dd2bd6a024b570c48d43a755931c45e4dc545cd58eb4b535c8a59cb,4.5,b851dcb9dfa5ff398899cbf1dcf76316565f4fdb7dc49f54a2b6eea4ad9ee579,"Washington, DC","New York, 061",1.0,1980.0,2.0,Staffing & Outsourcing,Business Services,13.0,"Kforce, PageGroup, Robert Half"
374.0,Scientist - Machine Learning,$112K-$116K (Glassdoor est.),2f29f798bc5dffc84a30a5d09ff2c01f7fb18c7418c129036e5d8b2d0447a557,3.5,19f84098294c5afcd41c740007d9582777e1a67c4a7c49a77316ba7607592755,"Seattle, WA","Seattle, WA",4.0,2003.0,7.0,Research & Development,Business Services,4.0,-1
375.0,Data Scientist,$112K-$116K (Glassdoor est.),bc332435f85773535cc3ac76f5e9f87bd867d31016566088c8c027d8414cd613,4.4,fe3f82a29af3318194d62b9595dfbb149d3beeec8d72388e7ab4aa619097442f,"Plano, TX","Reading, MA",3.0,1989.0,2.0,Staffing & Outsourcing,Business Services,4.0,"TEKsystems, Kforce, Randstad US"
376.0,Data Scientist,$112K-$116K (Glassdoor est.),138d08fc7ec2e66266d0353fd585d889741b6342a833e89f4d3d29ef9687a0fb,3.1,64048dce399fedf6b75e4bc217c3fa6ae1e15aa6ee72e824029a5e2a40c46eba,"Sunnyvale, CA","Pleasanton, CA",1.0,2001.0,2.0,Staffing & Outsourcing,Business Services,1.0,-1
377.0,Sr. Data Scientist,$112K-$116K (Glassdoor est.),0066ae547a957da54da667815c7169ffd3a56391a7e1b617db3b133815aceaca,3.5,000c6856c913898cbe24cb00f3b4e85a55ab521793d399990cf7c6e991e86f65,"Denver, CO","Denver, CO",4.0,2011.0,2.0,Travel Agencies,Travel & Tourism,13.0,-1
378.0,Data Scientist,$112K-$116K (Glassdoor est.),5ada0ae2e70e3a3f805a615368dab561f1753f7755c93af7f1bb69e29f58fec5,3.8,e969eacfed3f101ba49a4ea92bd94f1410243b2c2d681f93d8dddb9708a89723,"Thousand Oaks, CA","Folsom, CA",3.0,1999.0,2.0,IT Services,Information Technology,9.0,-1
380.0,Analytics Manager - Data Mart,$112K-$116K (Glassdoor est.),a12e715badd011e8be8a59d9c3b7a0da19dd38db749fe59c7797a1b761c99525,3.5,3aa517b1de742ced4cd7294228abfafb8710b0e7d598068f73e75063d6fc6cf3,"Scotts Valley, CA","Scotts Valley, CA",6.0,1996.0,7.0,Health Care Services & Hospitals,Health Care,10.0,-1
381.0,Data Modeler (Analytical Systems),$112K-$116K (Glassdoor est.),3c484bf7bd72c99cf0126d7ecaa018dc5dcb31d18b99d3120c88100e92c8fcee,3.7,c6b41097758563d48447f2791fe938c98dda858a40103246720e37e48211fb9b,"Boston, MA","Springfield, MA",5.0,1851.0,2.0,Insurance Carriers,Insurance,3.0,-1
382.0,Applied AI Scientist / Engineer,$112K-$116K (Glassdoor est.),efc4f0aeda2e3b3ae2d1393b39be36594ef1867c3122e2fd4be4aaa790e30cf3,5.0,aa7756523bfa78e90516868a3af872ae770ec3609678c35e46098a0ad4fa47d5,"Boston, MA","Austin, TX",1.0,2003.0,4.0,Computer Hardware & Software,Information Technology,13.0,-1
383.0,"Data Engineer (Analytics, SQL, Python, AWS)",$112K-$116K (Glassdoor est.),f507a2d303d854c6cfa302fef3dca0da94ca09a874665b203f18902d8fac1397,4.0,ed581312e69fb318cd861f4e1bc8ea73e47d0065fc626098943120cc17ec9c5e,"Hartford, CT","Hartford, CT",2.0,1853.0,3.0,Insurance Carriers,Insurance,3.0,-1
385.0,Senior Data Scientist,$110K-$163K (Glassdoor est.),7d1dc21f7ca89b8bf1b90f09c18e8a3818267191f44dd5bf1692f3d98c9c8482,4.8,18a2b3dcadc2c9ae7607bb2326319d3d8a8d211740429f47bea8f3945a31f212,"Boston, MA","Boston, MA",4.0,2012.0,2.0,Computer Hardware & Software,Information Technology,13.0,-1
386.0,Market Research Data Scientist,$110K-$163K (Glassdoor est.),e7b01d176f661efd43055d066043bea2e66f3b2af30845b4f5e27c1ed99cbcc8,3.8,d5f8ac24115601ea1b9091bad2aeaba36045d386a6f8606f8751adb0a5628008,"Denver, CO","Denver, CO",7.0,2009.0,2.0,Advertising & Marketing,Business Services,2.0,"Nielsen, Zappi, SurveyMonkey"
387.0,IT Partner Digital Health Technology and Data Science,$110K-$163K (Glassdoor est.),603858d6b09e99c43c1beff5c81e377aa81c1b2ec007cb27947e1ab48036fe3b,3.6,2b5536c1d973e37d26cc0b3393c4ad0dc0d80be99d4f8f4b3c7939fa2f5e50a2,"Cambridge, MA","Cambridge, MA",5.0,1978.0,3.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.0,-1
390.0,"Senior Machine Learning Scientist - Bay Area, CA",$110K-$163K (Glassdoor est.),b0d9cbf984292d8845f8768cfe3255a60e58e33501537dc6b3ba70881d09938a,3.3,a0b75d92440c2257ca5d5273e62706d6e5ba628382a03a3e337533ba9f10cf3b,"Redwood City, CA","Chicago, IL",6.0,2015.0,2.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,13.0,-1
391.0,"Software Engineer (Data Scientist, C,C++,Linux,Unix) - SISW - MG",$110K-$163K (Glassdoor est.),8675ffe337e217f90c2ddf6f4d9cfedd273cf1c8e419a2fedd07b9039d96c52b,4.1,fbcb31822eba8817dc190a0cef6cc71a1bbd22f94c098e037c55985a1eae5a70,"Fremont, CA","Wilsonville, OR",5.0,1981.0,3.0,Computer Hardware & Software,Information Technology,0.0,"Cadence Design Systems, Synopsys, Altium Limited"
392.0,Senior Clinical Data Scientist Programmer,$110K-$163K (Glassdoor est.),85bfac564cd068f573a61083b9727f87145816da938ed94c924a3800261878cd,3.6,960b6c12de8922903524801cd0460b1e42fb6e68facdf0ab27387ab00a2ac45d,"Hamilton, NJ","Princeton, NJ",3.0,-1.0,2.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,4.0,-1
393.0,Data Engineer,$110K-$163K (Glassdoor est.),da8f36aabf74abb45c4217c754b2601ecc21f553f15bb3fe7269874ce0aff1de,4.5,f89b39908a85e86176de74bd480d3ff4cbe436a05b72c1783007dad20809aeb0,"Falls Church, VA","Falls Church, VA",7.0,2005.0,2.0,Federal Agencies,Government,6.0,-1
394.0,Computer Vision / Deep Learning Scientist,$110K-$163K (Glassdoor est.),c040d1c15f764544b3bf9aec666e72d7ea8601bf80cb6ec0c8b4288989069b3b,3.3,a0b75d92440c2257ca5d5273e62706d6e5ba628382a03a3e337533ba9f10cf3b,"Chicago, IL","Chicago, IL",6.0,2015.0,2.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,13.0,-1
395.0,Data Solutions Engineer - Data Modeler,$110K-$163K (Glassdoor est.),efdb581afc53b03a9ca9f631c6b1034b0c6a1b531cfd244d2fdf0bc399fb4706,3.4,c7c7068b107a15452db7d042c72063d831f58593c3dae1be29445b31ec4561b4,"Indianapolis, IN","Boston, MA",2.0,1912.0,2.0,Insurance Carriers,Insurance,3.0,"Travelers, Allstate, State Farm"
396.0,Data Scientist,$110K-$163K (Glassdoor est.),35806b5c88ec1b59c4cb6f1177462e34a743b600a86ce83229de5339b3b5cbc0,4.3,998d5c91801de5610566b115b2348fd3e80b545dfaf2409cf3b012d175a9d088,"Washington, DC","Folsom, CA",6.0,1996.0,2.0,IT Services,Information Technology,4.0,"CGI (Nevada), Accenture, Deloitte"
397.0,Data Scientist (TS/SCI w/ Poly),$110K-$163K (Glassdoor est.),48a8f07f8e265c44bd78b8611d0ea74b631d88ca107dc319281704144fdd4c2c,3.5,290ed85eb6e03dcab47f02a3b6c23f925899ab894895c31fef3ad21662b249ed,"Herndon, VA","Westminster, CO",5.0,-1.0,3.0,Aerospace & Defense,Aerospace & Defense,5.0,-1
398.0,Weapons and Sensors Engineer/Scientist,$110K-$163K (Glassdoor est.),d6553c5e9b7ea22e694d5ff15e1e565acc61b9bdaa812bf7249668654d1c5c8e,4.0,9ec6fc098462e95bc606082452948e681c7018804782d154a091d42dd716c336,"Huntsville, AL","Huntsville, AL",3.0,1974.0,2.0,Aerospace & Defense,Aerospace & Defense,4.0,-1
399.0,Applied Computer Scientist,$110K-$163K (Glassdoor est.),831cef502b33bacdafa9460c5e6e10e2a1cab76f44804cf8b2774e761cac32a7,4.5,3f424bc03bafa8898b71484d9b107991557bd3cc11fa313ec3c728443d20a3ef,"Woburn, MA","Woburn, MA",4.0,2010.0,2.0,Aerospace & Defense,Aerospace & Defense,4.0,-1
400.0,Senior Data Analyst,$110K-$163K (Glassdoor est.),bb69e55c01bf9957183ffc880cd99d5f41fa7fc6ac0bafbc404f72422a11a578,4.5,0a8248e28f4541817ca50daaa8df62cf99053074e25acf6021460b1a95fb2ab9,"Herndon, VA","Mc Lean, VA",6.0,2012.0,2.0,Enterprise Software & Network Solutions,Information Technology,4.0,"Leidos, CACI International, Booz Allen Hamilton"
401.0,Cloud Data Engineer (Azure),$110K-$163K (Glassdoor est.),bb69a2bab4dab672f1d983834e99150b9b585ba47d0f5da4f826f2513804e43a,3.9,b0d5b921082ca064b27d4fcbc347e32b781f124c2c3513532af3e0a1a6c05fb2,"Merrifield, VA","Vienna, VA",2.0,1933.0,8.0,Banks & Credit Unions,Finance,13.0,-1
